name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,p1_top,p1_zone,p2_top,p2_zone,p3_top,p3_zone,p4_top,p4_zone,p5_top,p5_zone,source_file,_file,file_path,route_1,1/8_winner,1/8_time,1/4_winner,1/4_time,1/2_winner,1/2_time,final_winner,final_time,small_final_winner,small_final_time,route_2,quali_time_a,quali_time_b,boulder_score,boulder_rank,lead_score,lead_rank,processed_at,scoring_era
Von Freier Lasse,GER,23.0,68.9,IFSC World Cup Prague 2025,1410,2025,"Prague, CZE",Boulder,Men,Qualification,2025-06-06,/api/v1/category_rounds/9395/results,/api/v1/events/1410/result/3,X,6,X,1,5,5,X,X,3,3,"2025-06-06_Prague, CZE_Boulder_Men_Qualification.csv","2025-06-06_Prague, CZE_Boulder_Men_Qualification.csv","2025/2025-06-06_Prague, CZE_Boulder_Men_Qualification.csv",,,,,,,,,,,,,,,,,,,2025-09-20 19:35:20.189328,Boulder_IFSC_AddedPoints_2025-2025
Rymonis Lukas,LTU,85.0,9.8,IFSC World Cup Prague 2025,1410,2025,"Prague, CZE",Boulder,Men,Qualification,2025-06-06,/api/v1/category_rounds/9395/results,/api/v1/events/1410/result/3,X,X,X,X,X,X,X,X,X,3,"2025-06-06_Prague, CZE_Boulder_Men_Qualification.csv","2025-06-06_Prague, CZE_Boulder_Men_Qualification.csv","2025/2025-06-06_Prague, CZE_Boulder_Men_Qualification.csv",,,,,,,,,,,,,,,,,,,2025-09-20 19:35:20.189328,Boulder_IFSC_AddedPoints_2025-2025
Reusa Matteo,ITA,23.0,84.4,IFSC World Cup Prague 2025,1410,2025,"Prague, CZE",Boulder,Men,Qualification,2025-06-06,/api/v1/category_rounds/9395/results,/api/v1/events/1410/result/3,3,3,1,1,5,4,X,X,X,1,"2025-06-06_Prague, CZE_Boulder_Men_Qualification.csv","2025-06-06_Prague, CZE_Boulder_Men_Qualification.csv","2025/2025-06-06_Prague, CZE_Boulder_Men_Qualification.csv",,,,,,,,,,,,,,,,,,,2025-09-20 19:35:20.189328,Boulder_IFSC_AddedPoints_2025-2025
Meyer Albin,SWE,85.0,19.2,IFSC World Cup Prague 2025,1410,2025,"Prague, CZE",Boulder,Men,Qualification,2025-06-06,/api/v1/category_rounds/9395/results,/api/v1/events/1410/result/3,X,6,X,X,X,4,X,X,X,X,"2025-06-06_Prague, CZE_Boulder_Men_Qualification.csv","2025-06-06_Prague, CZE_Boulder_Men_Qualification.csv","2025/2025-06-06_Prague, CZE_Boulder_Men_Qualification.csv",,,,,,,,,,,,,,,,,,,2025-09-20 19:35:20.189328,Boulder_IFSC_AddedPoints_2025-2025
Martín Álvarez Hugo,ESP,83.0,19.6,IFSC World Cup Prague 2025,1410,2025,"Prague, CZE",Boulder,Men,Qualification,2025-06-06,/api/v1/category_rounds/9395/results,/api/v1/events/1410/result/3,X,X,X,X,X,4,X,X,X,2,"2025-06-06_Prague, CZE_Boulder_Men_Qualification.csv","2025-06-06_Prague, CZE_Boulder_Men_Qualification.csv","2025/2025-06-06_Prague, CZE_Boulder_Men_Qualification.csv",,,,,,,,,,,,,,,,,,,2025-09-20 19:35:20.189328,Boulder_IFSC_AddedPoints_2025-2025
Iasi Hanada Rodrigo,BRA,79.0,28.8,IFSC World Cup Prague 2025,1410,2025,"Prague, CZE",Boulder,Men,Qualification,2025-06-06,/api/v1/category_rounds/9395/results,/api/v1/events/1410/result/3,X,X,X,X,X,2,X,11,X,2,"2025-06-06_Prague, CZE_Boulder_Men_Qualification.csv","2025-06-06_Prague, CZE_Boulder_Men_Qualification.csv","2025/2025-06-06_Prague, CZE_Boulder_Men_Qualification.csv",,,,,,,,,,,,,,,,,,,2025-09-20 19:35:20.189328,Boulder_IFSC_AddedPoints_2025-2025
Arezeh Iman,IRI,78.0,29.2,IFSC World Cup Prague 2025,1410,2025,"Prague, CZE",Boulder,Men,Qualification,2025-06-06,/api/v1/category_rounds/9395/results,/api/v1/events/1410/result/3,X,X,X,5,X,1,X,X,X,5,"2025-06-06_Prague, CZE_Boulder_Men_Qualification.csv","2025-06-06_Prague, CZE_Boulder_Men_Qualification.csv","2025/2025-06-06_Prague, CZE_Boulder_Men_Qualification.csv",,,,,,,,,,,,,,,,,,,2025-09-20 19:35:20.189328,Boulder_IFSC_AddedPoints_2025-2025
Noh Hyunseung,KOR,75.0,19.6,IFSC World Cup Prague 2025,1410,2025,"Prague, CZE",Boulder,Men,Qualification,2025-06-06,/api/v1/category_rounds/9395/results,/api/v1/events/1410/result/3,X,X,X,X,X,5,X,X,X,1,"2025-06-06_Prague, CZE_Boulder_Men_Qualification.csv","2025-06-06_Prague, CZE_Boulder_Men_Qualification.csv","2025/2025-06-06_Prague, CZE_Boulder_Men_Qualification.csv",,,,,,,,,,,,,,,,,,,2025-09-20 19:35:20.189328,Boulder_IFSC_AddedPoints_2025-2025
Ramadhan Raviandi,INA,75.0,34.3,IFSC World Cup Prague 2025,1410,2025,"Prague, CZE",Boulder,Men,Qualification,2025-06-06,/api/v1/category_rounds/9395/results,/api/v1/events/1410/result/3,X,X,2,2,X,X,X,X,X,7,"2025-06-06_Prague, CZE_Boulder_Men_Qualification.csv","2025-06-06_Prague, CZE_Boulder_Men_Qualification.csv","2025/2025-06-06_Prague, CZE_Boulder_Men_Qualification.csv",,,,,,,,,,,,,,,,,,,2025-09-20 19:35:20.189328,Boulder_IFSC_AddedPoints_2025-2025
Levin Ram,ISR,75.0,19.6,IFSC World Cup Prague 2025,1410,2025,"Prague, CZE",Boulder,Men,Qualification,2025-06-06,/api/v1/category_rounds/9395/results,/api/v1/events/1410/result/3,X,X,X,X,X,4,X,X,X,2,"2025-06-06_Prague, CZE_Boulder_Men_Qualification.csv","2025-06-06_Prague, CZE_Boulder_Men_Qualification.csv","2025/2025-06-06_Prague, CZE_Boulder_Men_Qualification.csv",,,,,,,,,,,,,,,,,,,2025-09-20 19:35:20.189328,Boulder_IFSC_AddedPoints_2025-2025
Zaharia Alexandru-Florian,ROU,73.0,28.7,IFSC World Cup Prague 2025,1410,2025,"Prague, CZE",Boulder,Men,Qualification,2025-06-06,/api/v1/category_rounds/9395/results,/api/v1/events/1410/result/3,X,X,X,X,X,6,X,8,X,2,"2025-06-06_Prague, CZE_Boulder_Men_Qualification.csv","2025-06-06_Prague, CZE_Boulder_Men_Qualification.csv","2025/2025-06-06_Prague, CZE_Boulder_Men_Qualification.csv",,,,,,,,,,,,,,,,,,,2025-09-20 19:35:20.189328,Boulder_IFSC_AddedPoints_2025-2025
Stranik Martin,CZE,73.0,38.7,IFSC World Cup Prague 2025,1410,2025,"Prague, CZE",Boulder,Men,Qualification,2025-06-06,/api/v1/category_rounds/9395/results,/api/v1/events/1410/result/3,X,1,X,4,X,2,X,10,X,X,"2025-06-06_Prague, CZE_Boulder_Men_Qualification.csv","2025-06-06_Prague, CZE_Boulder_Men_Qualification.csv","2025/2025-06-06_Prague, CZE_Boulder_Men_Qualification.csv",,,,,,,,,,,,,,,,,,,2025-09-20 19:35:20.189328,Boulder_IFSC_AddedPoints_2025-2025
Zietek Jakub,POL,71.0,29.2,IFSC World Cup Prague 2025,1410,2025,"Prague, CZE",Boulder,Men,Qualification,2025-06-06,/api/v1/category_rounds/9395/results,/api/v1/events/1410/result/3,X,X,X,4,X,1,X,X,X,6,"2025-06-06_Prague, CZE_Boulder_Men_Qualification.csv","2025-06-06_Prague, CZE_Boulder_Men_Qualification.csv","2025/2025-06-06_Prague, CZE_Boulder_Men_Qualification.csv",,,,,,,,,,,,,,,,,,,2025-09-20 19:35:20.189328,Boulder_IFSC_AddedPoints_2025-2025
Vila Andrés Andrés,ESP,81.0,19.0,IFSC World Cup Prague 2025,1410,2025,"Prague, CZE",Boulder,Men,Qualification,2025-06-06,/api/v1/category_rounds/9395/results,/api/v1/events/1410/result/3,X,X,X,X,X,11,X,X,X,1,"2025-06-06_Prague, CZE_Boulder_Men_Qualification.csv","2025-06-06_Prague, CZE_Boulder_Men_Qualification.csv","2025/2025-06-06_Prague, CZE_Boulder_Men_Qualification.csv",,,,,,,,,,,,,,,,,,,2025-09-20 19:35:20.189328,Boulder_IFSC_AddedPoints_2025-2025
Vargas Benjamin,CHI,70.0,34.1,IFSC World Cup Prague 2025,1410,2025,"Prague, CZE",Boulder,Men,Qualification,2025-06-06,/api/v1/category_rounds/9395/results,/api/v1/events/1410/result/3,X,X,X,X,X,X,8,7,X,3,"2025-06-06_Prague, CZE_Boulder_Men_Qualification.csv","2025-06-06_Prague, CZE_Boulder_Men_Qualification.csv","2025/2025-06-06_Prague, CZE_Boulder_Men_Qualification.csv",,,,,,,,,,,,,,,,,,,2025-09-20 19:35:20.189328,Boulder_IFSC_AddedPoints_2025-2025
Guignard Louis,SUI,67.0,44.6,IFSC World Cup Prague 2025,1410,2025,"Prague, CZE",Boulder,Men,Qualification,2025-06-06,/api/v1/category_rounds/9395/results,/api/v1/events/1410/result/3,X,X,2,2,X,1,X,X,X,4,"2025-06-06_Prague, CZE_Boulder_Men_Qualification.csv","2025-06-06_Prague, CZE_Boulder_Men_Qualification.csv","2025/2025-06-06_Prague, CZE_Boulder_Men_Qualification.csv",,,,,,,,,,,,,,,,,,,2025-09-20 19:35:20.189328,Boulder_IFSC_AddedPoints_2025-2025
Gerhardt Joshua,USA,67.0,34.5,IFSC World Cup Prague 2025,1410,2025,"Prague, CZE",Boulder,Men,Qualification,2025-06-06,/api/v1/category_rounds/9395/results,/api/v1/events/1410/result/3,X,X,X,X,X,5,X,X,2,2,"2025-06-06_Prague, CZE_Boulder_Men_Qualification.csv","2025-06-06_Prague, CZE_Boulder_Men_Qualification.csv","2025/2025-06-06_Prague, CZE_Boulder_Men_Qualification.csv",,,,,,,,,,,,,,,,,,,2025-09-20 19:35:20.189328,Boulder_IFSC_AddedPoints_2025-2025
Roberts Toby,GBR,19.0,84.5,IFSC World Cup Prague 2025,1410,2025,"Prague, CZE",Boulder,Men,Qualification,2025-06-06,/api/v1/category_rounds/9395/results,/api/v1/events/1410/result/3,X,4,1,1,3,1,X,X,1,1,"2025-06-06_Prague, CZE_Boulder_Men_Qualification.csv","2025-06-06_Prague, CZE_Boulder_Men_Qualification.csv","2025/2025-06-06_Prague, CZE_Boulder_Men_Qualification.csv",,,,,,,,,,,,,,,,,,,2025-09-20 19:35:20.189328,Boulder_IFSC_AddedPoints_2025-2025
Girard Antoine,FRA,19.0,69.1,IFSC World Cup Prague 2025,1410,2025,"Prague, CZE",Boulder,Men,Qualification,2025-06-06,/api/v1/category_rounds/9395/results,/api/v1/events/1410/result/3,X,2,X,2,8,5,X,X,1,1,"2025-06-06_Prague, CZE_Boulder_Men_Qualification.csv","2025-06-06_Prague, CZE_Boulder_Men_Qualification.csv","2025/2025-06-06_Prague, CZE_Boulder_Men_Qualification.csv",,,,,,,,,,,,,,,,,,,2025-09-20 19:35:20.189328,Boulder_IFSC_AddedPoints_2025-2025
Yamaguchi Kento,JPN,19.0,84.5,IFSC World Cup Prague 2025,1410,2025,"Prague, CZE",Boulder,Men,Qualification,2025-06-06,/api/v1/category_rounds/9395/results,/api/v1/events/1410/result/3,3,1,1,1,3,1,X,X,X,2,"2025-06-06_Prague, CZE_Boulder_Men_Qualification.csv","2025-06-06_Prague, CZE_Boulder_Men_Qualification.csv","2025/2025-06-06_Prague, CZE_Boulder_Men_Qualification.csv",,,,,,,,,,,,,,,,,,,2025-09-20 19:35:20.189328,Boulder_IFSC_AddedPoints_2025-2025
Luby Robert,SVK,83.0,18.8,IFSC World Cup Prague 2025,1410,2025,"Prague, CZE",Boulder,Men,Qualification,2025-06-06,/api/v1/category_rounds/9395/results,/api/v1/events/1410/result/3,X,X,X,X,X,5,X,X,X,9,"2025-06-06_Prague, CZE_Boulder_Men_Qualification.csv","2025-06-06_Prague, CZE_Boulder_Men_Qualification.csv","2025/2025-06-06_Prague, CZE_Boulder_Men_Qualification.csv",,,,,,,,,,,,,,,,,,,2025-09-20 19:35:20.189328,Boulder_IFSC_AddedPoints_2025-2025
Xu Ziqi,CHN,28.0,83.9,IFSC World Cup Prague 2025,1410,2025,"Prague, CZE",Boulder,Men,Qualification,2025-06-06,/api/v1/category_rounds/9395/results,/api/v1/events/1410/result/3,X,X,4,4,5,2,X,4,2,2,"2025-06-06_Prague, CZE_Boulder_Men_Qualification.csv","2025-06-06_Prague, CZE_Boulder_Men_Qualification.csv","2025/2025-06-06_Prague, CZE_Boulder_Men_Qualification.csv",,,,,,,,,,,,,,,,,,,2025-09-20 19:35:20.189328,Boulder_IFSC_AddedPoints_2025-2025
Arriagada Krüger Elias,GER,23.0,68.9,IFSC World Cup Prague 2025,1410,2025,"Prague, CZE",Boulder,Men,Qualification,2025-06-06,/api/v1/category_rounds/9395/results,/api/v1/events/1410/result/3,X,6,X,2,2,1,X,X,5,5,"2025-06-06_Prague, CZE_Boulder_Men_Qualification.csv","2025-06-06_Prague, CZE_Boulder_Men_Qualification.csv","2025/2025-06-06_Prague, CZE_Boulder_Men_Qualification.csv",,,,,,,,,,,,,,,,,,,2025-09-20 19:35:20.189328,Boulder_IFSC_AddedPoints_2025-2025
Romšak Timotej,SLO,29.0,79.1,IFSC World Cup Prague 2025,1410,2025,"Prague, CZE",Boulder,Men,Qualification,2025-06-06,/api/v1/category_rounds/9395/results,/api/v1/events/1410/result/3,X,3,2,1,5,1,X,3,X,1,"2025-06-06_Prague, CZE_Boulder_Men_Qualification.csv","2025-06-06_Prague, CZE_Boulder_Men_Qualification.csv","2025/2025-06-06_Prague, CZE_Boulder_Men_Qualification.csv",,,,,,,,,,,,,,,,,,,2025-09-20 19:35:20.189328,Boulder_IFSC_AddedPoints_2025-2025
Kirov Slav,BUL,45.0,44.4,IFSC World Cup Prague 2025,1410,2025,"Prague, CZE",Boulder,Men,Qualification,2025-06-06,/api/v1/category_rounds/9395/results,/api/v1/events/1410/result/3,X,X,X,5,3,2,X,X,X,1,"2025-06-06_Prague, CZE_Boulder_Men_Qualification.csv","2025-06-06_Prague, CZE_Boulder_Men_Qualification.csv","2025/2025-06-06_Prague, CZE_Boulder_Men_Qualification.csv",,,,,,,,,,,,,,,,,,,2025-09-20 19:35:20.189328,Boulder_IFSC_AddedPoints_2025-2025
Duffy Colin,USA,47.0,59.4,IFSC World Cup Prague 2025,1410,2025,"Prague, CZE",Boulder,Men,Qualification,2025-06-06,/api/v1/category_rounds/9395/results,/api/v1/events/1410/result/3,4,1,3,3,X,2,X,X,X,X,"2025-06-06_Prague, CZE_Boulder_Men_Qualification.csv","2025-06-06_Prague, CZE_Boulder_Men_Qualification.csv","2025/2025-06-06_Prague, CZE_Boulder_Men_Qualification.csv",,,,,,,,,,,,,,,,,,,2025-09-20 19:35:20.189328,Boulder_IFSC_AddedPoints_2025-2025
Lorenzi Simon,BEL,47.0,44.2,IFSC World Cup Prague 2025,1410,2025,"Prague, CZE",Boulder,Men,Qualification,2025-06-06,/api/v1/category_rounds/9395/results,/api/v1/events/1410/result/3,X,X,X,3,5,1,X,X,X,3,"2025-06-06_Prague, CZE_Boulder_Men_Qualification.csv","2025-06-06_Prague, CZE_Boulder_Men_Qualification.csv","2025/2025-06-06_Prague, CZE_Boulder_Men_Qualification.csv",,,,,,,,,,,,,,,,,,,2025-09-20 19:35:20.189328,Boulder_IFSC_AddedPoints_2025-2025
Rodriguez Matthew,CAN,49.0,44.1,IFSC World Cup Prague 2025,1410,2025,"Prague, CZE",Boulder,Men,Qualification,2025-06-06,/api/v1/category_rounds/9395/results,/api/v1/events/1410/result/3,X,X,X,3,6,6,X,X,X,3,"2025-06-06_Prague, CZE_Boulder_Men_Qualification.csv","2025-06-06_Prague, CZE_Boulder_Men_Qualification.csv","2025/2025-06-06_Prague, CZE_Boulder_Men_Qualification.csv",,,,,,,,,,,,,,,,,,,2025-09-20 19:35:20.189328,Boulder_IFSC_AddedPoints_2025-2025
Parks Dylan,AUS,49.0,54.4,IFSC World Cup Prague 2025,1410,2025,"Prague, CZE",Boulder,Men,Qualification,2025-06-06,/api/v1/category_rounds/9395/results,/api/v1/events/1410/result/3,X,5,3,3,X,1,X,X,X,1,"2025-06-06_Prague, CZE_Boulder_Men_Qualification.csv","2025-06-06_Prague, CZE_Boulder_Men_Qualification.csv","2025/2025-06-06_Prague, CZE_Boulder_Men_Qualification.csv",,,,,,,,,,,,,,,,,,,2025-09-20 19:35:20.189328,Boulder_IFSC_AddedPoints_2025-2025
Stipek Jan,CZE,49.0,54.4,IFSC World Cup Prague 2025,1410,2025,"Prague, CZE",Boulder,Men,Qualification,2025-06-06,/api/v1/category_rounds/9395/results,/api/v1/events/1410/result/3,X,1,5,3,X,3,X,X,X,1,"2025-06-06_Prague, CZE_Boulder_Men_Qualification.csv","2025-06-06_Prague, CZE_Boulder_Men_Qualification.csv","2025/2025-06-06_Prague, CZE_Boulder_Men_Qualification.csv",,,,,,,,,,,,,,,,,,,2025-09-20 19:35:20.189328,Boulder_IFSC_AddedPoints_2025-2025
Sivakov Roman,LTU,49.0,44.1,IFSC World Cup Prague 2025,1410,2025,"Prague, CZE",Boulder,Men,Qualification,2025-06-06,/api/v1/category_rounds/9395/results,/api/v1/events/1410/result/3,X,X,X,2,X,7,X,X,3,1,"2025-06-06_Prague, CZE_Boulder_Men_Qualification.csv","2025-06-06_Prague, CZE_Boulder_Men_Qualification.csv","2025/2025-06-06_Prague, CZE_Boulder_Men_Qualification.csv",,,,,,,,,,,,,,,,,,,2025-09-20 19:35:20.189328,Boulder_IFSC_AddedPoints_2025-2025
Waller Alexander,USA,53.0,54.3,IFSC World Cup Prague 2025,1410,2025,"Prague, CZE",Boulder,Men,Qualification,2025-06-06,/api/v1/category_rounds/9395/results,/api/v1/events/1410/result/3,X,3,1,1,X,1,X,6,X,X,"2025-06-06_Prague, CZE_Boulder_Men_Qualification.csv","2025-06-06_Prague, CZE_Boulder_Men_Qualification.csv","2025/2025-06-06_Prague, CZE_Boulder_Men_Qualification.csv",,,,,,,,,,,,,,,,,,,2025-09-20 19:35:20.189328,Boulder_IFSC_AddedPoints_2025-2025
Ramadhan Ravianto,INA,53.0,43.8,IFSC World Cup Prague 2025,1410,2025,"Prague, CZE",Boulder,Men,Qualification,2025-06-06,/api/v1/category_rounds/9395/results,/api/v1/events/1410/result/3,X,X,X,4,1,1,X,X,X,10,"2025-06-06_Prague, CZE_Boulder_Men_Qualification.csv","2025-06-06_Prague, CZE_Boulder_Men_Qualification.csv","2025/2025-06-06_Prague, CZE_Boulder_Men_Qualification.csv",,,,,,,,,,,,,,,,,,,2025-09-20 19:35:20.189328,Boulder_IFSC_AddedPoints_2025-2025
Baudrand Oscar,CAN,45.0,59.6,IFSC World Cup Prague 2025,1410,2025,"Prague, CZE",Boulder,Men,Qualification,2025-06-06,/api/v1/category_rounds/9395/results,/api/v1/events/1410/result/3,X,X,2,2,X,1,X,X,4,2,"2025-06-06_Prague, CZE_Boulder_Men_Qualification.csv","2025-06-06_Prague, CZE_Boulder_Men_Qualification.csv","2025/2025-06-06_Prague, CZE_Boulder_Men_Qualification.csv",,,,,,,,,,,,,,,,,,,2025-09-20 19:35:20.189328,Boulder_IFSC_AddedPoints_2025-2025
Butterworth Samuel,GBR,53.0,54.3,IFSC World Cup Prague 2025,1410,2025,"Prague, CZE",Boulder,Men,Qualification,2025-06-06,/api/v1/category_rounds/9395/results,/api/v1/events/1410/result/3,X,X,3,3,X,2,X,5,X,1,"2025-06-06_Prague, CZE_Boulder_Men_Qualification.csv","2025-06-06_Prague, CZE_Boulder_Men_Qualification.csv","2025/2025-06-06_Prague, CZE_Boulder_Men_Qualification.csv",,,,,,,,,,,,,,,,,,,2025-09-20 19:35:20.189328,Boulder_IFSC_AddedPoints_2025-2025
Laporte Corentin,BEL,57.0,39.1,IFSC World Cup Prague 2025,1410,2025,"Prague, CZE",Boulder,Men,Qualification,2025-06-06,/api/v1/category_rounds/9395/results,/api/v1/events/1410/result/3,X,7,X,1,X,4,X,X,X,1,"2025-06-06_Prague, CZE_Boulder_Men_Qualification.csv","2025-06-06_Prague, CZE_Boulder_Men_Qualification.csv","2025/2025-06-06_Prague, CZE_Boulder_Men_Qualification.csv",,,,,,,,,,,,,,,,,,,2025-09-20 19:35:20.189328,Boulder_IFSC_AddedPoints_2025-2025
Park Beomjin,KOR,57.0,53.8,IFSC World Cup Prague 2025,1410,2025,"Prague, CZE",Boulder,Men,Qualification,2025-06-06,/api/v1/category_rounds/9395/results,/api/v1/events/1410/result/3,X,2,4,4,X,8,X,X,X,2,"2025-06-06_Prague, CZE_Boulder_Men_Qualification.csv","2025-06-06_Prague, CZE_Boulder_Men_Qualification.csv","2025/2025-06-06_Prague, CZE_Boulder_Men_Qualification.csv",,,,,,,,,,,,,,,,,,,2025-09-20 19:35:20.189328,Boulder_IFSC_AddedPoints_2025-2025
Qvarnström Linus,SWE,57.0,39.1,IFSC World Cup Prague 2025,1410,2025,"Prague, CZE",Boulder,Men,Qualification,2025-06-06,/api/v1/category_rounds/9395/results,/api/v1/events/1410/result/3,X,8,X,3,X,1,X,X,X,1,"2025-06-06_Prague, CZE_Boulder_Men_Qualification.csv","2025-06-06_Prague, CZE_Boulder_Men_Qualification.csv","2025/2025-06-06_Prague, CZE_Boulder_Men_Qualification.csv",,,,,,,,,,,,,,,,,,,2025-09-20 19:35:20.189328,Boulder_IFSC_AddedPoints_2025-2025
Straubhaar Levin,SUI,60.0,53.6,IFSC World Cup Prague 2025,1410,2025,"Prague, CZE",Boulder,Men,Qualification,2025-06-06,/api/v1/category_rounds/9395/results,/api/v1/events/1410/result/3,X,5,4,2,X,4,X,5,X,X,"2025-06-06_Prague, CZE_Boulder_Men_Qualification.csv","2025-06-06_Prague, CZE_Boulder_Men_Qualification.csv","2025/2025-06-06_Prague, CZE_Boulder_Men_Qualification.csv",,,,,,,,,,,,,,,,,,,2025-09-20 19:35:20.189328,Boulder_IFSC_AddedPoints_2025-2025
Salvatore Niccolò Antony,ITA,61.0,53.3,IFSC World Cup Prague 2025,1410,2025,"Prague, CZE",Boulder,Men,Qualification,2025-06-06,/api/v1/category_rounds/9395/results,/api/v1/events/1410/result/3,X,6,7,7,X,4,X,X,X,4,"2025-06-06_Prague, CZE_Boulder_Men_Qualification.csv","2025-06-06_Prague, CZE_Boulder_Men_Qualification.csv","2025/2025-06-06_Prague, CZE_Boulder_Men_Qualification.csv",,,,,,,,,,,,,,,,,,,2025-09-20 19:35:20.189328,Boulder_IFSC_AddedPoints_2025-2025
Auersperg Ilja,AUT,61.0,39.0,IFSC World Cup Prague 2025,1410,2025,"Prague, CZE",Boulder,Men,Qualification,2025-06-06,/api/v1/category_rounds/9395/results,/api/v1/events/1410/result/3,X,4,X,3,X,5,X,X,X,2,"2025-06-06_Prague, CZE_Boulder_Men_Qualification.csv","2025-06-06_Prague, CZE_Boulder_Men_Qualification.csv","2025/2025-06-06_Prague, CZE_Boulder_Men_Qualification.csv",,,,,,,,,,,,,,,,,,,2025-09-20 19:35:20.189328,Boulder_IFSC_AddedPoints_2025-2025
Wagner Christian,CHI,63.0,53.2,IFSC World Cup Prague 2025,1410,2025,"Prague, CZE",Boulder,Men,Qualification,2025-06-06,/api/v1/category_rounds/9395/results,/api/v1/events/1410/result/3,X,X,X,4,X,9,X,7,2,2,"2025-06-06_Prague, CZE_Boulder_Men_Qualification.csv","2025-06-06_Prague, CZE_Boulder_Men_Qualification.csv","2025/2025-06-06_Prague, CZE_Boulder_Men_Qualification.csv",,,,,,,,,,,,,,,,,,,2025-09-20 19:35:20.189328,Boulder_IFSC_AddedPoints_2025-2025
Salimian Ali,IRI,63.0,38.6,IFSC World Cup Prague 2025,1410,2025,"Prague, CZE",Boulder,Men,Qualification,2025-06-06,/api/v1/category_rounds/9395/results,/api/v1/events/1410/result/3,X,9,X,3,X,5,X,X,X,1,"2025-06-06_Prague, CZE_Boulder_Men_Qualification.csv","2025-06-06_Prague, CZE_Boulder_Men_Qualification.csv","2025/2025-06-06_Prague, CZE_Boulder_Men_Qualification.csv",,,,,,,,,,,,,,,,,,,2025-09-20 19:35:20.189328,Boulder_IFSC_AddedPoints_2025-2025
Enache Călin,ROU,65.0,52.3,IFSC World Cup Prague 2025,1410,2025,"Prague, CZE",Boulder,Men,Qualification,2025-06-06,/api/v1/category_rounds/9395/results,/api/v1/events/1410/result/3,X,6,5,3,X,6,X,X,X,14,"2025-06-06_Prague, CZE_Boulder_Men_Qualification.csv","2025-06-06_Prague, CZE_Boulder_Men_Qualification.csv","2025/2025-06-06_Prague, CZE_Boulder_Men_Qualification.csv",,,,,,,,,,,,,,,,,,,2025-09-20 19:35:20.189328,Boulder_IFSC_AddedPoints_2025-2025
Gruber Raffael,AUT,56.0,43.3,IFSC World Cup Prague 2025,1410,2025,"Prague, CZE",Boulder,Men,Qualification,2025-06-06,/api/v1/category_rounds/9395/results,/api/v1/events/1410/result/3,X,X,X,4,11,7,X,X,X,5,"2025-06-06_Prague, CZE_Boulder_Men_Qualification.csv","2025-06-06_Prague, CZE_Boulder_Men_Qualification.csv","2025/2025-06-06_Prague, CZE_Boulder_Men_Qualification.csv",,,,,,,,,,,,,,,,,,,2025-09-20 19:35:20.189328,Boulder_IFSC_AddedPoints_2025-2025
Wimmer Julian,AUT,29.0,68.8,IFSC World Cup Prague 2025,1410,2025,"Prague, CZE",Boulder,Men,Qualification,2025-06-06,/api/v1/category_rounds/9395/results,/api/v1/events/1410/result/3,X,3,X,X,X,3,4,4,6,3,"2025-06-06_Prague, CZE_Boulder_Men_Qualification.csv","2025-06-06_Prague, CZE_Boulder_Men_Qualification.csv","2025/2025-06-06_Prague, CZE_Boulder_Men_Qualification.csv",,,,,,,,,,,,,,,,,,,2025-09-20 19:35:20.189328,Boulder_IFSC_AddedPoints_2025-2025
Intrachupongse Ardch,THA,43.0,44.7,IFSC World Cup Prague 2025,1410,2025,"Prague, CZE",Boulder,Men,Qualification,2025-06-06,/api/v1/category_rounds/9395/results,/api/v1/events/1410/result/3,X,X,X,2,3,1,X,X,X,1,"2025-06-06_Prague, CZE_Boulder_Men_Qualification.csv","2025-06-06_Prague, CZE_Boulder_Men_Qualification.csv","2025/2025-06-06_Prague, CZE_Boulder_Men_Qualification.csv",,,,,,,,,,,,,,,,,,,2025-09-20 19:35:20.189328,Boulder_IFSC_AddedPoints_2025-2025
Mokrolusky Lukas,CZE,41.0,53.9,IFSC World Cup Prague 2025,1410,2025,"Prague, CZE",Boulder,Men,Qualification,2025-06-06,/api/v1/category_rounds/9395/results,/api/v1/events/1410/result/3,X,4,X,6,4,3,X,X,X,1,"2025-06-06_Prague, CZE_Boulder_Men_Qualification.csv","2025-06-06_Prague, CZE_Boulder_Men_Qualification.csv","2025/2025-06-06_Prague, CZE_Boulder_Men_Qualification.csv",,,,,,,,,,,,,,,,,,,2025-09-20 19:35:20.189328,Boulder_IFSC_AddedPoints_2025-2025
Akhtar Dayan,GBR,31.0,68.4,IFSC World Cup Prague 2025,1410,2025,"Prague, CZE",Boulder,Men,Qualification,2025-06-06,/api/v1/category_rounds/9395/results,/api/v1/events/1410/result/3,X,5,5,3,X,9,X,X,1,1,"2025-06-06_Prague, CZE_Boulder_Men_Qualification.csv","2025-06-06_Prague, CZE_Boulder_Men_Qualification.csv","2025/2025-06-06_Prague, CZE_Boulder_Men_Qualification.csv",,,,,,,,,,,,,,,,,,,2025-09-20 19:35:20.189328,Boulder_IFSC_AddedPoints_2025-2025
