name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,p1_top,p1_zone,p2_top,p2_zone,p3_top,p3_zone,p4_top,p4_zone,p5_top,p5_zone,_file,file_path,route_1,1/8_winner,1/8_time,1/4_winner,1/4_time,1/2_winner,1/2_time,final_winner,final_time,small_final_winner,small_final_time,route_2,quali_time_a,quali_time_b,source_file,boulder_score,boulder_rank,lead_score,lead_rank,processed_at,scoring_era
Berry Samantha,AUS,5.0,,UIAA Worldcup - Erlangen (GER) 2004,348,2004,Erlangen,Boulder,Women,,2004-04-15,,/api/v1/events/348/result/7,,,,,,,,,,,2004-04-15_Erlangen_Boulder_Women_no-round.csv,2004/2004-04-15_Erlangen_Boulder_Women_no-round.csv,,,,,,,,,,,,,,,,,,,,2025-09-20 01:09:47.038316,Boulder_UIAA_Legacy_1991-2006
Theroux Corinne,FRA,4.0,,UIAA Worldcup - Erlangen (GER) 2004,348,2004,Erlangen,Boulder,Women,,2004-04-15,,/api/v1/events/348/result/7,,,,,,,,,,,2004-04-15_Erlangen_Boulder_Women_no-round.csv,2004/2004-04-15_Erlangen_Boulder_Women_no-round.csv,,,,,,,,,,,,,,,,,,,,2025-09-20 01:09:47.038316,Boulder_UIAA_Legacy_1991-2006
Lavarda Jenny,ITA,3.0,,UIAA Worldcup - Erlangen (GER) 2004,348,2004,Erlangen,Boulder,Women,,2004-04-15,,/api/v1/events/348/result/7,,,,,,,,,,,2004-04-15_Erlangen_Boulder_Women_no-round.csv,2004/2004-04-15_Erlangen_Boulder_Women_no-round.csv,,,,,,,,,,,,,,,,,,,,2025-09-20 01:09:47.038316,Boulder_UIAA_Legacy_1991-2006
Abramchuk Yulia,RUS,2.0,,UIAA Worldcup - Erlangen (GER) 2004,348,2004,Erlangen,Boulder,Women,,2004-04-15,,/api/v1/events/348/result/7,,,,,,,,,,,2004-04-15_Erlangen_Boulder_Women_no-round.csv,2004/2004-04-15_Erlangen_Boulder_Women_no-round.csv,,,,,,,,,,,,,,,,,,,,2025-09-20 01:09:47.038316,Boulder_UIAA_Legacy_1991-2006
Levet Sandrine,FRA,1.0,,UIAA Worldcup - Erlangen (GER) 2004,348,2004,Erlangen,Boulder,Women,,2004-04-15,,/api/v1/events/348/result/7,,,,,,,,,,,2004-04-15_Erlangen_Boulder_Women_no-round.csv,2004/2004-04-15_Erlangen_Boulder_Women_no-round.csv,,,,,,,,,,,,,,,,,,,,2025-09-20 01:09:47.038316,Boulder_UIAA_Legacy_1991-2006
Haager Nicola,GER,6.0,,UIAA Worldcup - Erlangen (GER) 2004,348,2004,Erlangen,Boulder,Women,,2004-04-15,,/api/v1/events/348/result/7,,,,,,,,,,,2004-04-15_Erlangen_Boulder_Women_no-round.csv,2004/2004-04-15_Erlangen_Boulder_Women_no-round.csv,,,,,,,,,,,,,,,,,,,,2025-09-20 01:09:47.038316,Boulder_UIAA_Legacy_1991-2006
Dufraisse Alizée,FRA,16.0,,UIAA Worldcup - Erlangen (GER) 2004,348,2004,Erlangen,Boulder,Women,,2004-04-15,,/api/v1/events/348/result/7,,,,,,,,,,,2004-04-15_Erlangen_Boulder_Women_no-round.csv,2004/2004-04-15_Erlangen_Boulder_Women_no-round.csv,,,,,,,,,,,,,,,,,,,,2025-09-20 01:09:47.038316,Boulder_UIAA_Legacy_1991-2006
Bibik Olga,RUS,10.0,,UIAA Worldcup - Erlangen (GER) 2004,348,2004,Erlangen,Boulder,Women,,2004-04-15,,/api/v1/events/348/result/7,,,,,,,,,,,2004-04-15_Erlangen_Boulder_Women_no-round.csv,2004/2004-04-15_Erlangen_Boulder_Women_no-round.csv,,,,,,,,,,,,,,,,,,,,2025-09-20 01:09:47.038316,Boulder_UIAA_Legacy_1991-2006
Bauer Tanja,GER,18.0,,UIAA Worldcup - Erlangen (GER) 2004,348,2004,Erlangen,Boulder,Women,,2004-04-15,,/api/v1/events/348/result/7,,,,,,,,,,,2004-04-15_Erlangen_Boulder_Women_no-round.csv,2004/2004-04-15_Erlangen_Boulder_Women_no-round.csv,,,,,,,,,,,,,,,,,,,,2025-09-20 01:09:47.038316,Boulder_UIAA_Legacy_1991-2006
Marchisio Stella,ITA,17.0,,UIAA Worldcup - Erlangen (GER) 2004,348,2004,Erlangen,Boulder,Women,,2004-04-15,,/api/v1/events/348/result/7,,,,,,,,,,,2004-04-15_Erlangen_Boulder_Women_no-round.csv,2004/2004-04-15_Erlangen_Boulder_Women_no-round.csv,,,,,,,,,,,,,,,,,,,,2025-09-20 01:09:47.038316,Boulder_UIAA_Legacy_1991-2006
Swart Nienke,NED,23.0,,UIAA Worldcup - Erlangen (GER) 2004,348,2004,Erlangen,Boulder,Women,,2004-04-15,,/api/v1/events/348/result/7,,,,,,,,,,,2004-04-15_Erlangen_Boulder_Women_no-round.csv,2004/2004-04-15_Erlangen_Boulder_Women_no-round.csv,,,,,,,,,,,,,,,,,,,,2025-09-20 01:09:47.038316,Boulder_UIAA_Legacy_1991-2006
Hawke Emma,NZL,22.0,,UIAA Worldcup - Erlangen (GER) 2004,348,2004,Erlangen,Boulder,Women,,2004-04-15,,/api/v1/events/348/result/7,,,,,,,,,,,2004-04-15_Erlangen_Boulder_Women_no-round.csv,2004/2004-04-15_Erlangen_Boulder_Women_no-round.csv,,,,,,,,,,,,,,,,,,,,2025-09-20 01:09:47.038316,Boulder_UIAA_Legacy_1991-2006
Mills Katherine,GBR,21.0,,UIAA Worldcup - Erlangen (GER) 2004,348,2004,Erlangen,Boulder,Women,,2004-04-15,,/api/v1/events/348/result/7,,,,,,,,,,,2004-04-15_Erlangen_Boulder_Women_no-round.csv,2004/2004-04-15_Erlangen_Boulder_Women_no-round.csv,,,,,,,,,,,,,,,,,,,,2025-09-20 01:09:47.038316,Boulder_UIAA_Legacy_1991-2006
Anthoni Kim,BEL,20.0,,UIAA Worldcup - Erlangen (GER) 2004,348,2004,Erlangen,Boulder,Women,,2004-04-15,,/api/v1/events/348/result/7,,,,,,,,,,,2004-04-15_Erlangen_Boulder_Women_no-round.csv,2004/2004-04-15_Erlangen_Boulder_Women_no-round.csv,,,,,,,,,,,,,,,,,,,,2025-09-20 01:09:47.038316,Boulder_UIAA_Legacy_1991-2006
Sandoz Mélanie,FRA,19.0,,UIAA Worldcup - Erlangen (GER) 2004,348,2004,Erlangen,Boulder,Women,,2004-04-15,,/api/v1/events/348/result/7,,,,,,,,,,,2004-04-15_Erlangen_Boulder_Women_no-round.csv,2004/2004-04-15_Erlangen_Boulder_Women_no-round.csv,,,,,,,,,,,,,,,,,,,,2025-09-20 01:09:47.038316,Boulder_UIAA_Legacy_1991-2006
Stöhr Ursula,AUT,24.0,,UIAA Worldcup - Erlangen (GER) 2004,348,2004,Erlangen,Boulder,Women,,2004-04-15,,/api/v1/events/348/result/7,,,,,,,,,,,2004-04-15_Erlangen_Boulder_Women_no-round.csv,2004/2004-04-15_Erlangen_Boulder_Women_no-round.csv,,,,,,,,,,,,,,,,,,,,2025-09-20 01:09:47.038316,Boulder_UIAA_Legacy_1991-2006
De Grandi Stefania,ITA,11.0,,UIAA Worldcup - Fiera di Primiero (ITA) 2004,351,2004,Fiera di Primiero,Boulder,Women,,2004-06-18,,/api/v1/events/351/result/7,,,,,,,,,,,2004-06-18_Fiera di Primiero_Boulder_Women_no-round.csv,2004/2004-06-18_Fiera di Primiero_Boulder_Women_no-round.csv,,,,,,,,,,,,,,,,,,,,2025-09-20 01:09:47.038316,Boulder_UIAA_Legacy_1991-2006
Marchisio Stella,ITA,11.0,,UIAA Worldcup - Fiera di Primiero (ITA) 2004,351,2004,Fiera di Primiero,Boulder,Women,,2004-06-18,,/api/v1/events/351/result/7,,,,,,,,,,,2004-06-18_Fiera di Primiero_Boulder_Women_no-round.csv,2004/2004-06-18_Fiera di Primiero_Boulder_Women_no-round.csv,,,,,,,,,,,,,,,,,,,,2025-09-20 01:09:47.038316,Boulder_UIAA_Legacy_1991-2006
Perlova Nataliya,UKR,13.0,,UIAA Worldcup - Fiera di Primiero (ITA) 2004,351,2004,Fiera di Primiero,Boulder,Women,,2004-06-18,,/api/v1/events/351/result/7,,,,,,,,,,,2004-06-18_Fiera di Primiero_Boulder_Women_no-round.csv,2004/2004-06-18_Fiera di Primiero_Boulder_Women_no-round.csv,,,,,,,,,,,,,,,,,,,,2025-09-20 01:09:47.038316,Boulder_UIAA_Legacy_1991-2006
Bacher Barbara,AUT,14.0,,UIAA Worldcup - Fiera di Primiero (ITA) 2004,351,2004,Fiera di Primiero,Boulder,Women,,2004-06-18,,/api/v1/events/351/result/7,,,,,,,,,,,2004-06-18_Fiera di Primiero_Boulder_Women_no-round.csv,2004/2004-06-18_Fiera di Primiero_Boulder_Women_no-round.csv,,,,,,,,,,,,,,,,,,,,2025-09-20 01:09:47.038316,Boulder_UIAA_Legacy_1991-2006
Combaz Celine,FRA,14.0,,UIAA Worldcup - Fiera di Primiero (ITA) 2004,351,2004,Fiera di Primiero,Boulder,Women,,2004-06-18,,/api/v1/events/351/result/7,,,,,,,,,,,2004-06-18_Fiera di Primiero_Boulder_Women_no-round.csv,2004/2004-06-18_Fiera di Primiero_Boulder_Women_no-round.csv,,,,,,,,,,,,,,,,,,,,2025-09-20 01:09:47.038316,Boulder_UIAA_Legacy_1991-2006
Piszczek Renata,POL,16.0,,UIAA Worldcup - Fiera di Primiero (ITA) 2004,351,2004,Fiera di Primiero,Boulder,Women,,2004-06-18,,/api/v1/events/351/result/7,,,,,,,,,,,2004-06-18_Fiera di Primiero_Boulder_Women_no-round.csv,2004/2004-06-18_Fiera di Primiero_Boulder_Women_no-round.csv,,,,,,,,,,,,,,,,,,,,2025-09-20 01:09:47.038316,Boulder_UIAA_Legacy_1991-2006
Lavarda Jenny,ITA,17.0,,UIAA Worldcup - Fiera di Primiero (ITA) 2004,351,2004,Fiera di Primiero,Boulder,Women,,2004-06-18,,/api/v1/events/351/result/7,,,,,,,,,,,2004-06-18_Fiera di Primiero_Boulder_Women_no-round.csv,2004/2004-06-18_Fiera di Primiero_Boulder_Women_no-round.csv,,,,,,,,,,,,,,,,,,,,2025-09-20 01:09:47.038316,Boulder_UIAA_Legacy_1991-2006
Martin Sancho Berta,ESP,17.0,,UIAA Worldcup - Fiera di Primiero (ITA) 2004,351,2004,Fiera di Primiero,Boulder,Women,,2004-06-18,,/api/v1/events/351/result/7,,,,,,,,,,,2004-06-18_Fiera di Primiero_Boulder_Women_no-round.csv,2004/2004-06-18_Fiera di Primiero_Boulder_Women_no-round.csv,,,,,,,,,,,,,,,,,,,,2025-09-20 01:09:47.038316,Boulder_UIAA_Legacy_1991-2006
Ociepka Kinga,POL,19.0,,UIAA Worldcup - Fiera di Primiero (ITA) 2004,351,2004,Fiera di Primiero,Boulder,Women,,2004-06-18,,/api/v1/events/351/result/7,,,,,,,,,,,2004-06-18_Fiera di Primiero_Boulder_Women_no-round.csv,2004/2004-06-18_Fiera di Primiero_Boulder_Women_no-round.csv,,,,,,,,,,,,,,,,,,,,2025-09-20 01:09:47.038316,Boulder_UIAA_Legacy_1991-2006
Lipenska Helena,CZE,20.0,,UIAA Worldcup - Fiera di Primiero (ITA) 2004,351,2004,Fiera di Primiero,Boulder,Women,,2004-06-18,,/api/v1/events/351/result/7,,,,,,,,,,,2004-06-18_Fiera di Primiero_Boulder_Women_no-round.csv,2004/2004-06-18_Fiera di Primiero_Boulder_Women_no-round.csv,,,,,,,,,,,,,,,,,,,,2025-09-20 01:09:47.038316,Boulder_UIAA_Legacy_1991-2006
Giammarco Giulia,ITA,10.0,,UIAA Worldcup - Fiera di Primiero (ITA) 2004,351,2004,Fiera di Primiero,Boulder,Women,,2004-06-18,,/api/v1/events/351/result/7,,,,,,,,,,,2004-06-18_Fiera di Primiero_Boulder_Women_no-round.csv,2004/2004-06-18_Fiera di Primiero_Boulder_Women_no-round.csv,,,,,,,,,,,,,,,,,,,,2025-09-20 01:09:47.038316,Boulder_UIAA_Legacy_1991-2006
Ritsch Isabella,AUT,22.0,,UIAA Worldcup - Fiera di Primiero (ITA) 2004,351,2004,Fiera di Primiero,Boulder,Women,,2004-06-18,,/api/v1/events/351/result/7,,,,,,,,,,,2004-06-18_Fiera di Primiero_Boulder_Women_no-round.csv,2004/2004-06-18_Fiera di Primiero_Boulder_Women_no-round.csv,,,,,,,,,,,,,,,,,,,,2025-09-20 01:09:47.038316,Boulder_UIAA_Legacy_1991-2006
Kugler Eliza,POL,23.0,,UIAA Worldcup - Fiera di Primiero (ITA) 2004,351,2004,Fiera di Primiero,Boulder,Women,,2004-06-18,,/api/v1/events/351/result/7,,,,,,,,,,,2004-06-18_Fiera di Primiero_Boulder_Women_no-round.csv,2004/2004-06-18_Fiera di Primiero_Boulder_Women_no-round.csv,,,,,,,,,,,,,,,,,,,,2025-09-20 01:09:47.038316,Boulder_UIAA_Legacy_1991-2006
Anthoni Kim,BEL,24.0,,UIAA Worldcup - Fiera di Primiero (ITA) 2004,351,2004,Fiera di Primiero,Boulder,Women,,2004-06-18,,/api/v1/events/351/result/7,,,,,,,,,,,2004-06-18_Fiera di Primiero_Boulder_Women_no-round.csv,2004/2004-06-18_Fiera di Primiero_Boulder_Women_no-round.csv,,,,,,,,,,,,,,,,,,,,2025-09-20 01:09:47.038316,Boulder_UIAA_Legacy_1991-2006
Mills Katherine,GBR,24.0,,UIAA Worldcup - Fiera di Primiero (ITA) 2004,351,2004,Fiera di Primiero,Boulder,Women,,2004-06-18,,/api/v1/events/351/result/7,,,,,,,,,,,2004-06-18_Fiera di Primiero_Boulder_Women_no-round.csv,2004/2004-06-18_Fiera di Primiero_Boulder_Women_no-round.csv,,,,,,,,,,,,,,,,,,,,2025-09-20 01:09:47.038316,Boulder_UIAA_Legacy_1991-2006
Powell Jemma,GBR,26.0,,UIAA Worldcup - Fiera di Primiero (ITA) 2004,351,2004,Fiera di Primiero,Boulder,Women,,2004-06-18,,/api/v1/events/351/result/7,,,,,,,,,,,2004-06-18_Fiera di Primiero_Boulder_Women_no-round.csv,2004/2004-06-18_Fiera di Primiero_Boulder_Women_no-round.csv,,,,,,,,,,,,,,,,,,,,2025-09-20 01:09:47.038316,Boulder_UIAA_Legacy_1991-2006
Stöhr Ursula,AUT,27.0,,UIAA Worldcup - Fiera di Primiero (ITA) 2004,351,2004,Fiera di Primiero,Boulder,Women,,2004-06-18,,/api/v1/events/351/result/7,,,,,,,,,,,2004-06-18_Fiera di Primiero_Boulder_Women_no-round.csv,2004/2004-06-18_Fiera di Primiero_Boulder_Women_no-round.csv,,,,,,,,,,,,,,,,,,,,2025-09-20 01:09:47.038316,Boulder_UIAA_Legacy_1991-2006
Longo Roberta,ITA,28.0,,UIAA Worldcup - Fiera di Primiero (ITA) 2004,351,2004,Fiera di Primiero,Boulder,Women,,2004-06-18,,/api/v1/events/351/result/7,,,,,,,,,,,2004-06-18_Fiera di Primiero_Boulder_Women_no-round.csv,2004/2004-06-18_Fiera di Primiero_Boulder_Women_no-round.csv,,,,,,,,,,,,,,,,,,,,2025-09-20 01:09:47.038316,Boulder_UIAA_Legacy_1991-2006
Atkinson Lucy,GBR,29.0,,UIAA Worldcup - Fiera di Primiero (ITA) 2004,351,2004,Fiera di Primiero,Boulder,Women,,2004-06-18,,/api/v1/events/351/result/7,,,,,,,,,,,2004-06-18_Fiera di Primiero_Boulder_Women_no-round.csv,2004/2004-06-18_Fiera di Primiero_Boulder_Women_no-round.csv,,,,,,,,,,,,,,,,,,,,2025-09-20 01:09:47.038316,Boulder_UIAA_Legacy_1991-2006
Asher Elizabeth,USA,21.0,,UIAA Worldcup - Fiera di Primiero (ITA) 2004,351,2004,Fiera di Primiero,Boulder,Women,,2004-06-18,,/api/v1/events/351/result/7,,,,,,,,,,,2004-06-18_Fiera di Primiero_Boulder_Women_no-round.csv,2004/2004-06-18_Fiera di Primiero_Boulder_Women_no-round.csv,,,,,,,,,,,,,,,,,,,,2025-09-20 01:09:47.038316,Boulder_UIAA_Legacy_1991-2006
Theroux Corinne,FRA,9.0,,UIAA Worldcup - Fiera di Primiero (ITA) 2004,351,2004,Fiera di Primiero,Boulder,Women,,2004-06-18,,/api/v1/events/351/result/7,,,,,,,,,,,2004-06-18_Fiera di Primiero_Boulder_Women_no-round.csv,2004/2004-06-18_Fiera di Primiero_Boulder_Women_no-round.csv,,,,,,,,,,,,,,,,,,,,2025-09-20 01:09:47.038316,Boulder_UIAA_Legacy_1991-2006
Levet Sandrine,FRA,1.0,,UIAA Worldcup - Fiera di Primiero (ITA) 2004,351,2004,Fiera di Primiero,Boulder,Women,,2004-06-18,,/api/v1/events/351/result/7,,,,,,,,,,,2004-06-18_Fiera di Primiero_Boulder_Women_no-round.csv,2004/2004-06-18_Fiera di Primiero_Boulder_Women_no-round.csv,,,,,,,,,,,,,,,,,,,,2025-09-20 01:09:47.038316,Boulder_UIAA_Legacy_1991-2006
Bibik Olga,RUS,2.0,,UIAA Worldcup - Fiera di Primiero (ITA) 2004,351,2004,Fiera di Primiero,Boulder,Women,,2004-06-18,,/api/v1/events/351/result/7,,,,,,,,,,,2004-06-18_Fiera di Primiero_Boulder_Women_no-round.csv,2004/2004-06-18_Fiera di Primiero_Boulder_Women_no-round.csv,,,,,,,,,,,,,,,,,,,,2025-09-20 01:09:47.038316,Boulder_UIAA_Legacy_1991-2006
Abgrall Emilie,FRA,3.0,,UIAA Worldcup - Fiera di Primiero (ITA) 2004,351,2004,Fiera di Primiero,Boulder,Women,,2004-06-18,,/api/v1/events/351/result/7,,,,,,,,,,,2004-06-18_Fiera di Primiero_Boulder_Women_no-round.csv,2004/2004-06-18_Fiera di Primiero_Boulder_Women_no-round.csv,,,,,,,,,,,,,,,,,,,,2025-09-20 01:09:47.038316,Boulder_UIAA_Legacy_1991-2006
Danion Juliette,FRA,4.0,,UIAA Worldcup - Fiera di Primiero (ITA) 2004,351,2004,Fiera di Primiero,Boulder,Women,,2004-06-18,,/api/v1/events/351/result/7,,,,,,,,,,,2004-06-18_Fiera di Primiero_Boulder_Women_no-round.csv,2004/2004-06-18_Fiera di Primiero_Boulder_Women_no-round.csv,,,,,,,,,,,,,,,,,,,,2025-09-20 01:09:47.038316,Boulder_UIAA_Legacy_1991-2006
Abramchuk Yulia,RUS,5.0,,UIAA Worldcup - Fiera di Primiero (ITA) 2004,351,2004,Fiera di Primiero,Boulder,Women,,2004-06-18,,/api/v1/events/351/result/7,,,,,,,,,,,2004-06-18_Fiera di Primiero_Boulder_Women_no-round.csv,2004/2004-06-18_Fiera di Primiero_Boulder_Women_no-round.csv,,,,,,,,,,,,,,,,,,,,2025-09-20 01:09:47.038316,Boulder_UIAA_Legacy_1991-2006
Son Mélanie,FRA,6.0,,UIAA Worldcup - Fiera di Primiero (ITA) 2004,351,2004,Fiera di Primiero,Boulder,Women,,2004-06-18,,/api/v1/events/351/result/7,,,,,,,,,,,2004-06-18_Fiera di Primiero_Boulder_Women_no-round.csv,2004/2004-06-18_Fiera di Primiero_Boulder_Women_no-round.csv,,,,,,,,,,,,,,,,,,,,2025-09-20 01:09:47.038316,Boulder_UIAA_Legacy_1991-2006
Dufraisse Alizée,FRA,7.0,,UIAA Worldcup - Fiera di Primiero (ITA) 2004,351,2004,Fiera di Primiero,Boulder,Women,,2004-06-18,,/api/v1/events/351/result/7,,,,,,,,,,,2004-06-18_Fiera di Primiero_Boulder_Women_no-round.csv,2004/2004-06-18_Fiera di Primiero_Boulder_Women_no-round.csv,,,,,,,,,,,,,,,,,,,,2025-09-20 01:09:47.038316,Boulder_UIAA_Legacy_1991-2006
Rogeaux Fanny,FRA,8.0,,UIAA Worldcup - Fiera di Primiero (ITA) 2004,351,2004,Fiera di Primiero,Boulder,Women,,2004-06-18,,/api/v1/events/351/result/7,,,,,,,,,,,2004-06-18_Fiera di Primiero_Boulder_Women_no-round.csv,2004/2004-06-18_Fiera di Primiero_Boulder_Women_no-round.csv,,,,,,,,,,,,,,,,,,,,2025-09-20 01:09:47.038316,Boulder_UIAA_Legacy_1991-2006
Son Mélanie,FRA,8.0,,UIAA Worldcup - L'Argentière La Bessée (FRA) 2004,354,2004,L'Argentière La Bessée,Boulder,Women,,2004-07-28,,/api/v1/events/354/result/7,,,,,,,,,,,2004-07-28_L'Argentière La Bessée_Boulder_Women_no-round.csv,2004/2004-07-28_L'Argentière La Bessée_Boulder_Women_no-round.csv,,,,,,,,,,,,,,,,,,,,2025-09-20 01:09:47.038316,Boulder_UIAA_Legacy_1991-2006
Martin Sancho Berta,ESP,16.0,,UIAA Worldcup - L'Argentière La Bessée (FRA) 2004,354,2004,L'Argentière La Bessée,Boulder,Women,,2004-07-28,,/api/v1/events/354/result/7,,,,,,,,,,,2004-07-28_L'Argentière La Bessée_Boulder_Women_no-round.csv,2004/2004-07-28_L'Argentière La Bessée_Boulder_Women_no-round.csv,,,,,,,,,,,,,,,,,,,,2025-09-20 01:09:47.038316,Boulder_UIAA_Legacy_1991-2006
Bacher Barbara,AUT,15.0,,UIAA Worldcup - L'Argentière La Bessée (FRA) 2004,354,2004,L'Argentière La Bessée,Boulder,Women,,2004-07-28,,/api/v1/events/354/result/7,,,,,,,,,,,2004-07-28_L'Argentière La Bessée_Boulder_Women_no-round.csv,2004/2004-07-28_L'Argentière La Bessée_Boulder_Women_no-round.csv,,,,,,,,,,,,,,,,,,,,2025-09-20 01:09:47.038316,Boulder_UIAA_Legacy_1991-2006
Lavarda Jenny,ITA,14.0,,UIAA Worldcup - L'Argentière La Bessée (FRA) 2004,354,2004,L'Argentière La Bessée,Boulder,Women,,2004-07-28,,/api/v1/events/354/result/7,,,,,,,,,,,2004-07-28_L'Argentière La Bessée_Boulder_Women_no-round.csv,2004/2004-07-28_L'Argentière La Bessée_Boulder_Women_no-round.csv,,,,,,,,,,,,,,,,,,,,2025-09-20 01:09:47.038316,Boulder_UIAA_Legacy_1991-2006
De Grandi Stefania,ITA,13.0,,UIAA Worldcup - L'Argentière La Bessée (FRA) 2004,354,2004,L'Argentière La Bessée,Boulder,Women,,2004-07-28,,/api/v1/events/354/result/7,,,,,,,,,,,2004-07-28_L'Argentière La Bessée_Boulder_Women_no-round.csv,2004/2004-07-28_L'Argentière La Bessée_Boulder_Women_no-round.csv,,,,,,,,,,,,,,,,,,,,2025-09-20 01:09:47.038316,Boulder_UIAA_Legacy_1991-2006
Abgrall Emilie,FRA,12.0,,UIAA Worldcup - L'Argentière La Bessée (FRA) 2004,354,2004,L'Argentière La Bessée,Boulder,Women,,2004-07-28,,/api/v1/events/354/result/7,,,,,,,,,,,2004-07-28_L'Argentière La Bessée_Boulder_Women_no-round.csv,2004/2004-07-28_L'Argentière La Bessée_Boulder_Women_no-round.csv,,,,,,,,,,,,,,,,,,,,2025-09-20 01:09:47.038316,Boulder_UIAA_Legacy_1991-2006
Asher Elizabeth,USA,11.0,,UIAA Worldcup - L'Argentière La Bessée (FRA) 2004,354,2004,L'Argentière La Bessée,Boulder,Women,,2004-07-28,,/api/v1/events/354/result/7,,,,,,,,,,,2004-07-28_L'Argentière La Bessée_Boulder_Women_no-round.csv,2004/2004-07-28_L'Argentière La Bessée_Boulder_Women_no-round.csv,,,,,,,,,,,,,,,,,,,,2025-09-20 01:09:47.038316,Boulder_UIAA_Legacy_1991-2006
Theroux Corinne,FRA,10.0,,UIAA Worldcup - L'Argentière La Bessée (FRA) 2004,354,2004,L'Argentière La Bessée,Boulder,Women,,2004-07-28,,/api/v1/events/354/result/7,,,,,,,,,,,2004-07-28_L'Argentière La Bessée_Boulder_Women_no-round.csv,2004/2004-07-28_L'Argentière La Bessée_Boulder_Women_no-round.csv,,,,,,,,,,,,,,,,,,,,2025-09-20 01:09:47.038316,Boulder_UIAA_Legacy_1991-2006
Piszczek Renata,POL,17.0,,UIAA Worldcup - L'Argentière La Bessée (FRA) 2004,354,2004,L'Argentière La Bessée,Boulder,Women,,2004-07-28,,/api/v1/events/354/result/7,,,,,,,,,,,2004-07-28_L'Argentière La Bessée_Boulder_Women_no-round.csv,2004/2004-07-28_L'Argentière La Bessée_Boulder_Women_no-round.csv,,,,,,,,,,,,,,,,,,,,2025-09-20 01:09:47.038316,Boulder_UIAA_Legacy_1991-2006
Bibik Olga,RUS,1.0,,UIAA Worldcup - L'Argentière La Bessée (FRA) 2004,354,2004,L'Argentière La Bessée,Boulder,Women,,2004-07-28,,/api/v1/events/354/result/7,,,,,,,,,,,2004-07-28_L'Argentière La Bessée_Boulder_Women_no-round.csv,2004/2004-07-28_L'Argentière La Bessée_Boulder_Women_no-round.csv,,,,,,,,,,,,,,,,,,,,2025-09-20 01:09:47.038316,Boulder_UIAA_Legacy_1991-2006
Danion Juliette,FRA,2.0,,UIAA Worldcup - L'Argentière La Bessée (FRA) 2004,354,2004,L'Argentière La Bessée,Boulder,Women,,2004-07-28,,/api/v1/events/354/result/7,,,,,,,,,,,2004-07-28_L'Argentière La Bessée_Boulder_Women_no-round.csv,2004/2004-07-28_L'Argentière La Bessée_Boulder_Women_no-round.csv,,,,,,,,,,,,,,,,,,,,2025-09-20 01:09:47.038316,Boulder_UIAA_Legacy_1991-2006
Levet Sandrine,FRA,3.0,,UIAA Worldcup - L'Argentière La Bessée (FRA) 2004,354,2004,L'Argentière La Bessée,Boulder,Women,,2004-07-28,,/api/v1/events/354/result/7,,,,,,,,,,,2004-07-28_L'Argentière La Bessée_Boulder_Women_no-round.csv,2004/2004-07-28_L'Argentière La Bessée_Boulder_Women_no-round.csv,,,,,,,,,,,,,,,,,,,,2025-09-20 01:09:47.038316,Boulder_UIAA_Legacy_1991-2006
Shalagina Olga,UKR,4.0,,UIAA Worldcup - L'Argentière La Bessée (FRA) 2004,354,2004,L'Argentière La Bessée,Boulder,Women,,2004-07-28,,/api/v1/events/354/result/7,,,,,,,,,,,2004-07-28_L'Argentière La Bessée_Boulder_Women_no-round.csv,2004/2004-07-28_L'Argentière La Bessée_Boulder_Women_no-round.csv,,,,,,,,,,,,,,,,,,,,2025-09-20 01:09:47.038316,Boulder_UIAA_Legacy_1991-2006
Perlova Nataliya,UKR,5.0,,UIAA Worldcup - L'Argentière La Bessée (FRA) 2004,354,2004,L'Argentière La Bessée,Boulder,Women,,2004-07-28,,/api/v1/events/354/result/7,,,,,,,,,,,2004-07-28_L'Argentière La Bessée_Boulder_Women_no-round.csv,2004/2004-07-28_L'Argentière La Bessée_Boulder_Women_no-round.csv,,,,,,,,,,,,,,,,,,,,2025-09-20 01:09:47.038316,Boulder_UIAA_Legacy_1991-2006
Rogeaux Fanny,FRA,6.0,,UIAA Worldcup - L'Argentière La Bessée (FRA) 2004,354,2004,L'Argentière La Bessée,Boulder,Women,,2004-07-28,,/api/v1/events/354/result/7,,,,,,,,,,,2004-07-28_L'Argentière La Bessée_Boulder_Women_no-round.csv,2004/2004-07-28_L'Argentière La Bessée_Boulder_Women_no-round.csv,,,,,,,,,,,,,,,,,,,,2025-09-20 01:09:47.038316,Boulder_UIAA_Legacy_1991-2006
Verdier Emilie,FRA,7.0,,UIAA Worldcup - L'Argentière La Bessée (FRA) 2004,354,2004,L'Argentière La Bessée,Boulder,Women,,2004-07-28,,/api/v1/events/354/result/7,,,,,,,,,,,2004-07-28_L'Argentière La Bessée_Boulder_Women_no-round.csv,2004/2004-07-28_L'Argentière La Bessée_Boulder_Women_no-round.csv,,,,,,,,,,,,,,,,,,,,2025-09-20 01:09:47.038316,Boulder_UIAA_Legacy_1991-2006
